arrests_ever_num,incarc_totmonths,favorite_icecream,optimistic_future,cigarette_ever,age_first_smoke,alcohol_ever,age_first_alcohol,race,age_bio_mom_birth,hh_income_1997,hh_net_worth_1997,highgrade_bio_dad,highgrade_bio_mom,highgrade_res_dad,highgrade_res_mom,race_ethnicity,depressed_lastmo,age,region,citizen,income_family,hh_pov_ratio,num_hh_under_18,num_hh_under_6,marrstat,marrstat_collapsed,msa,num_bio_child_hh,num_bio_child_nonres,religion,had_income_lastyr,wage_sal,spouse_hadjob,spouse_wage_sal,internet,weight,pray_daily,religion_import,smoke_days_lastmo,cigs_perday,drank_yesno,days_drank_lastmo,drinks_perday,drink5plus_days,marijuana,marijuana_days_lastmo,hard_drugs,hard_drugs_num,sex_num_lastmo,health,computer_hours_perweek,tv_hours_perweek,sleep_hours_pernight,drive_drink_lastmo,health_insure,wkswk_yr,hours_wk_yr,year_first_marry,highgrade_comp,highest_degree,hh_net_worth_age30,cohab_totalnum,marriages_totalnum,female,asvab_test_pct,est_wage_sal,est_spouse_wage_sal,height_inch,partner_same_sex
"0",0,"Chocolate","AGREE","No",,"No",,"Black or African American",,30000,10750,12,,12,15,"Black","None of the time",28,"South","Citizen, naturalized",,,2,2,"Never married, cohabiting","Never-married","In CBSA, in central city",2,0,"Nondenominational Christian","YES",,,,"YES",,"TRUE","Extremely important",,,"NO",,,,"NO",,"NO",,,"Very good","10 hours or more a week","3 to 10 hours a week",7,"0 times","YES",32,900,,14,"High school diploma (Regular 12 year program)",,1,0,1,11.143,,,64,0
5,0,"Vanilla","STRONGLY AGREE","No",,"Yes",9,"Black or African American",23,10200,1750,12,11,,11,"Black",,26,"South","Citizen, born in the U.S.",250,2,0,0,"Never married, not cohabiting","Never-married","In CBSA, not in central city",0,2,"Pentecostal","NO",,,,"NO",3,"FALSE","Extremely important",,,"NO",,,,"NO",,"NO",,,"Excellent","None","Less than 2 hours per week",8,"0 times","NO","0: weeks","0",,12,"High school diploma (Regular 12 year program)",,0,0,0,7.047,,,,
"0",0,"Chocolate","AGREE","No",,"No",,"Something else? (SPECIFY)",17,7800,1750,,9,,9,"Hispanic","Most of the time",29,"Northeast","Citizen, born in the U.S.",,,3,2,"Married, spouse present","Married","In CBSA, in central city",3,0,"Roman Catholic","YES",15000,"YES",,"YES",173,"FALSE","Somewhat important",,,"NO",,,,"NO",,"NO",,,"Good","4 to 6 hours a week","More than 40 hours a week",8,"0 times","YES",39,780,2007,14,"Associate/Junior college (AA)",,3,1,1,9.95,15000,,66,0
1,0,"Chocolate",,"Yes",13,"No",,"Something else? (SPECIFY)",20,15500,500,7,8,,8,"Hispanic","None of the time",31,"Northeast","Citizen, born in the U.S.",25030,113,2,0,"Married, spouse present","Married","In CBSA, in central city",2,1,"Christian Church","YES",25000,"YES",30,"YES",165,"TRUE","Very important","30",10,"NO",,,,"NO",,"NO",,15,"Good","1 to 3 hours a week","Less than 2 hours per week",5,"0 times","NO",7,280,2004,8,"None",7500,2,1,1,13.983,25000,30,61,0
12,0,"Strawberry","STRONGLY AGREE","Yes",14,"No",,"Something else? (SPECIFY)",22,15500,500,7,8,,8,"Hispanic","Most of the time",29,"North Central","Citizen, born in the U.S.",21377,71,3,1,"Married, spouse present","Married","In CBSA, not in central city",3,0,"Roman Catholic","YES",15000,"NO",,"YES",165,"FALSE",,,,"NO",,,,"NO",,"NO",,,"Excellent","10 hours or more a week","3 to 10 hours a week",8,"I DID NOT DRIVE IN THE PAST 30 DAYS","YES",43,2064,2010,7,"None",,1,1,1,-.004,15000,,62,0
10,0,"Vanilla","DISAGREE","No",,"No",,"Something else? (SPECIFY)",24,15500,500,7,8,,8,"Hispanic","None of the time",27,"Northeast","Citizen, born in the U.S.",44000,250,1,1,"Never married, cohabiting","Never-married","In CBSA, in central city",1,2,"Roman Catholic","YES",4000,"YES",30000,"YES",147,"FALSE","Not very important",4,11,"YES",25,10,25,"YES",10,"NO",,5,"Very good","4 to 6 hours a week","11 to 20 hours a week",8,"0 times","NO",23,920,,11,"None",,2,0,0,-.004,4000,30000,,0
"0",0,"Chocolate",,"Yes",11,"No",,"Something else? (SPECIFY)",22,8,500,,8,,8,"Hispanic","None of the time",31,"Northeast","Citizen, born in the U.S.",13257,75,2,1,"Divorced, not cohabiting","Divorced","In CBSA, in central city",2,0,"Pentecostal","YES",,,,"YES",172,"TRUE",,,,,,,,"NO",,"NO",,,"Good","10 hours or more a week","3 to 10 hours a week",8,"0 times","YES",42,1176,1998,9,"None",7500,1,1,1,17.391,,,65,
"0",0,"Butter Pecan","STRONGLY AGREE","No",,"Yes",5,"Black or African American",18,,4500,,12,,12,"Black","Some of the time",28,"Northeast","Citizen, naturalized",40000,266,1,0,"Divorced, not cohabiting","Divorced","In CBSA, in central city",1,0,"Pentecostal","YES",40000,,,"YES",,"TRUE","Extremely important",,,"NO",,,,"NO",,"NO",,,"Very good","10 hours or more a week","11 to 20 hours a week",8,"0 times","NO",21,1260,2002,14,"High school diploma (Regular 12 year program)",,2,1,1,28.105,40000,,69,
"0",0,"Vanilla",,"Yes",13,"Yes",15,"Black or African American",24,,,,12,,12,"Black","None of the time",30,"Northeast","Citizen, born in the U.S.",87201,579,1,0,"Never married, not cohabiting","Never-married","In CBSA, not in central city",1,0,"Baptist","YES",84000,,,"YES",190,"FALSE","Somewhat important",19,5,"YES",5,4,1,"NO",,"NO",,10,"Very good","7 to 9 hours a week","Less than 2 hours per week",9,"1 time","YES",42,1848,,12,"High school diploma (Regular 12 year program)",88200,1,0,1,25.13,84000,,71,
"0",0,"Chocolate","STRONGLY AGREE","No",,"No",,"Black or African American",26,,,,12,,12,"Black","None of the time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,12,"High school diploma (Regular 12 year program)",,0,0,1,54.789,,,,
"0",0,"Chocolate","AGREE","No",,"No",,"Black or African American",22,10032,17500,,12,,12,"Black","None of the time",28,"Northeast","Citizen, born in the U.S.",24000,164,0,0,"Never married, not cohabiting","Never-married","In CBSA, not in central city",0,2,"None, no religion - personal philosophy","YES",24000,,,"YES",190,"FALSE","Somewhat important",,,"NO",,,,"NO",,"NO",,,"Fair","10 hours or more a week","11 to 20 hours a week",6,"0 times","YES",46,2070,,11,"GED",,0,0,0,5.697,24000,,66,
"0",0,"Vanilla","AGREE","No",,"No",,"White",27,3800,500,,11,,11,"Hispanic","Most of the time",29,"Northeast","Citizen, born in the U.S.",20818,142,0,0,"Never married, not cohabiting","Never-married","In CBSA, not in central city",0,1,"Pentecostal","YES",15000,,,"YES",154,"FALSE","Very important",15,2,"YES",2,4,2,"NO",,"NO",,30,"Excellent","10 hours or more a week","Less than 2 hours per week",6,"0 times","YES",42,1680,,12,"High school diploma (Regular 12 year program)",,2,0,0,-.004,15000,,71,
4,3,"Vanilla","AGREE","No",,"No",,"White",25,41100,72500,12,10,12,10,"Hispanic","Some of the time",27,"Northeast","Citizen, born in the U.S.",500,3,1,1,"Never married, cohabiting","Never-married","In CBSA, not in central city",1,0,"Pentecostal","NO",,"NO",,"NO",190,"TRUE","Extremely important",,,,,,,,,"NO",,,"Good","None","21 to 30 hours a week",8,"0 times","YES",33,660,,9,"None",,2,0,0,5.674,,,74,0
2,0,"Butter Pecan",,"Yes",2,"No",,"Black or African American",33,615,7490,8,16,,16,"Hispanic","None of the time",30,"Northeast","Citizen, naturalized",65000,444,0,0,"Divorced, not cohabiting","Divorced","In CBSA, not in central city",,,"Nondenominational Christian","YES",65000,,,"YES",205,"FALSE","Somewhat important",5,5,"YES",10,6,6,"NO",,"NO",,5,"Very good","10 hours or more a week","11 to 20 hours a week",6,"0 times","YES","0: weeks","0",2002,13,"High school diploma (Regular 12 year program)",38500,0,1,0,55.929,65000,,70,
"0",0,"Vanilla","AGREE","No",,"No",,"White",26,,,14,12,14,12,"Hispanic","Some of the time",26,"West","Citizen, born in the U.S.",18500,126,0,0,"Never married, cohabiting","Never-married","In CBSA, in central city",,,"Nondenominational Christian","YES",11000,"YES",,"YES",140,"TRUE","Somewhat important","30",20,"YES",2,2,"0","YES","30","NO",,,"Fair","10 hours or more a week","Less than 2 hours per week",7,"0 times","NO",40,800,,14,"High school diploma (Regular 12 year program)",,2,0,1,68.089,11000,,64,1
1,0,"Chocolate","STRONGLY DISAGREE","No",,"No",,"Black or African American",,,,,,,,"Black",,27,"North Central","Citizen, naturalized",33000,188,1,0,"Never married, cohabiting","Never-married","In CBSA, not in central city",,,"Muslim","YES",33000,,,"YES",175,,"Extremely important",,,"NO",,,,"NO",,"NO",,,"Very good","4 to 6 hours a week","3 to 10 hours a week",8,"0 times","YES",39,,,16,"High school diploma (Regular 12 year program)",,1,0,0,-.004,33000,,75,0
2,0,"Strawberry",,"Yes",16,"Yes",16,"Something else? (SPECIFY)",27,,-2050,13,12,13,12,"Hispanic","None of the time",30,"Northeast","Citizen, born in the U.S.",,,2,0,"Married, spouse present","Married","In CBSA, in central city",0,2,"Pentecostal","NO",,,,"YES",165,"TRUE","Very important","30",10,"YES",20,2,"0","NO",,"NO",,15,"Good","10 hours or more a week","3 to 10 hours a week",7,"0 times","NO",41,1845,2005,13,"GED",,1,2,0,23.798,,,66,0
"0",0,"Butter Pecan","DISAGREE","Yes",13,"No",,"Something else? (SPECIFY)",29,,-2050,13,12,13,12,"Hispanic","None of the time",29,"Northeast","Citizen, born in the U.S.",64000,141,5,3,"Married, spouse present","Married","In CBSA, in central city",2,0,"Pentecostal","YES",24000,"YES",20000,"YES",123,"TRUE",,,,"NO",,,,"NO",,"NO",,6,"Good","10 hours or more a week","Less than 2 hours per week",6,"0 times","YES",40,1360,2006,12,"High school diploma (Regular 12 year program)",,1,1,1,24.446,24000,20000,59,0
"0",0,"Chocolate","AGREE","No",,"No",,"White",44,,,6,8,6,8,"Hispanic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,"High school diploma (Regular 12 year program)",,0,0,1,98.937,,,,
1,0,"Vanilla","AGREE","No",,"No",,"Something else? (SPECIFY)",20,36100,15300,12,14,12,14,"Hispanic","Some of the time",28,"Northeast","Citizen, born in the U.S.",84350,310,0,0,"Never married, not cohabiting","Never-married","In CBSA, in central city",,,"Christian Church","NO",,,,"YES",173,"TRUE","Extremely important","0",,"YES",2,1,"0","NO",,"NO",,,"Poor","10 hours or more a week","3 to 10 hours a week",,"0 times","NO","0: weeks","0",,12,"High school diploma (Regular 12 year program)",,1,0,0,65.989,,,71,
1,0,"Vanilla",,"No",,"No",,"White",41,5,1750,6,4,,4,"Hispanic","None of the time",30,"Northeast","Applicant for Residence",27500,100,1,0,"Never married, cohabiting","Never-married","In CBSA, not in central city",1,1,"Roman Catholic","YES",,"YES",,"YES",190,"FALSE","Somewhat important",,,"YES",3,2,"0","NO",,"NO",,9,"Very good","1 to 3 hours a week","3 to 10 hours a week",7,"0 times","NO",39,1915,,12,"High school diploma (Regular 12 year program)",24500,2,0,0,15.441,,,71,0
"0",0,"Strawberry",,"No",,"No",,"White",18,35,3755,4,6,10,6,"Hispanic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,8,"None",,0,1,0,3.015,,,,
"0",0,"Vanilla","STRONGLY AGREE","No",,"No",,"White",22,35,3755,4,6,10,6,"Hispanic","None of the time",27,"Northeast","Citizen, naturalized",10000,36,1,0,"Separated, not cohabiting","Separated","In CBSA, not in central city",1,0,"Roman Catholic","NO",,,,"YES",120,"TRUE","Very important",,,"NO",,,,"NO",,"NO",,10,"Excellent","10 hours or more a week","Less than 2 hours per week",8,"0 times","YES",15,300,2003,15,"High school diploma (Regular 12 year program)",,0,1,1,33.623,,,64,0
"0",0,"Chocolate","STRONGLY AGREE","No",,"No",,"White",22,,2750,,15,,15,"Hispanic","None of the time",27,"Northeast","Citizen, born in the U.S.",89000,608,0,0,"Married, spouse present","Married","In CBSA, not in central city",,,"Roman Catholic","YES",49000,"YES",40000,"YES",145,"FALSE","Somewhat important","0",,"YES","0",,,"NO",,"NO",,0,"Excellent","10 hours or more a week","11 to 20 hours a week",9,"0 times","YES",42,1680,2010,15,"High school diploma (Regular 12 year program)",,1,1,1,76.478,49000,40000,64,0
"0",0,"Butter Pecan",,"No",,"Yes",14,"Something else? (SPECIFY)",19,34000,6750,14,15,14,15,"Hispanic","Most of the time",30,"Northeast","Permanent Resident","0","0",2,2,"Married, spouse present","Married","In CBSA, not in central city",,,"Roman Catholic","NO",,"NO",,"YES",155,,,,,,,,,,,,,,"Good","10 hours or more a week","3 to 10 hours a week",6,"I DID NOT DRIVE IN THE PAST 30 DAYS","NO","0: weeks","0",2005,11,"High school diploma (Regular 12 year program)",,1,1,1,24.281,,,66,0
"0",0,"Chocolate","STRONGLY AGREE","No",,"No",,"Something else? (SPECIFY)",21,34000,6750,14,15,14,15,"Hispanic","None of the time",27,"Northeast","Permanent Resident",,,2,2,"Never married, not cohabiting","Never-married","In CBSA, not in central city",2,0,"Roman Catholic","YES",,"YES",,"YES",125,"FALSE",,"30",7,"YES",,,,"NO",,"NO",,,"Very good","10 hours or more a week","Less than 2 hours per week",5,"0 times","YES",38,1330,,12,"High school diploma (Regular 12 year program)",,2,0,1,40.622,,,63,0
"0",0,"None of these","STRONGLY AGREE","No",,"No",,"Something else? (SPECIFY)",30,89000,24500,16,14,16,14,"Hispanic","None of the time",29,"Northeast","Citizen, born in the U.S.",50000,342,0,0,"Never married, cohabiting","Never-married","In CBSA, not in central city",,,"Episcopal","YES",50000,,,"YES",230,"FALSE","Very important",,,"YES",10,2,"0","NO",,"NO",,0,"Excellent","10 hours or more a week","11 to 20 hours a week",7,"0 times","YES",40,1600,,16,"Bachelor's degree (BA, BS)",,1,0,1,72.124,50000,,62,0
"0",0,"Vanilla",,"Yes",14,"Yes",16,"Something else? (SPECIFY)",26,66200,138500,15,20,15,20,"Hispanic","Some of the time",31,"Northeast","Citizen, naturalized",51750,234,2,0,"Married, spouse present","Married","In CBSA, not in central city",2,0,"None, no religion - personal philosophy","YES",40000,"YES",10000,"YES",200,"TRUE","Not important at all","0",,"YES",2,2,1,"YES",3,"NO",,3,"Very good","10 hours or more a week","3 to 10 hours a week",6,"0 times","YES",40,2000,2005,13,"High school diploma (Regular 12 year program)",-4700,1,1,1,62.873,40000,10000,65,0
1,0,"Vanilla","AGREE","Yes",12,"No",,"Black or African American",17,33200,-5150,,15,,15,"Black","Most of the time",27,"Northeast","Citizen, born in the U.S.",18700,73,4,2,"Never married, not cohabiting","Never-married","In CBSA, not in central city",4,0,"None, no religion - personal philosophy","NO",,,,"YES",160,,,"30",7,,,,,,,,,,"Good","10 hours or more a week","Less than 2 hours per week",8,"0 times","YES","0: weeks","0",,14,"High school diploma (Regular 12 year program)",,0,0,1,7.855,,,67,
"0",0,"Chocolate","STRONGLY AGREE","No",,"Yes",5,"Black or African American",31,,-3000,12,12,,12,"Black",,28,,"Citizen, naturalized",55200,377,0,0,"Never married, not cohabiting","Never-married","Not in country",,,"Agnostic","YES",17500,,,"YES",145,"FALSE","Not very important",,,"YES",1,4,"0","NO",,"NO",,5,"Very good","10 hours or more a week","Less than 2 hours per week",4,"0 times","YES",53,3760,,16,"Bachelor's degree (BA, BS)",,2,0,1,65.143,17500,,65,
"0",0,"Butter Pecan","AGREE","No",,"Yes",12,"Black or African American",40,6228,3050,10,12,10,12,"Black",,29,"Northeast","Citizen, born in the U.S.",,,2,1,"Never married, not cohabiting","Never-married","In CBSA, not in central city",2,0,"Baptist","YES",48000,,,"YES",200,"TRUE",,,,,,,,,,,,,"Good","10 hours or more a week","3 to 10 hours a week",6,"0 times","YES",44,1804,,17,"Bachelor's degree (BA, BS)",,1,0,1,24.421,48000,,66,
4,44,"Strawberry",,"No",,"No",,"Black or African American",17,,2050,12,12,12,,"Black","None of the time",31,"Northeast","Citizen, born in the U.S.",17500,102,0,0,"Never married, not cohabiting","Never-married","In CBSA, not in central city",3,0,"None, no religion - personal philosophy","NO",,,,"YES",215,"TRUE","Very important",,,"NO",,,,"NO",,"NO",,,"Fair","None","3 to 10 hours a week",6,"0 times","YES","0: weeks","0",,12,"High school diploma (Regular 12 year program)",-7000,1,0,1,3.787,,,69,
1,0,"Chocolate",,"No",,"No",,"Black or African American",19,,21796,14,10,,10,"Black","None of the time",30,"Northeast","Citizen, born in the U.S.",47000,267,2,0,"Never married, not cohabiting","Never-married","In CBSA, not in central city",2,0,"Baptist","YES",41000,,,"YES",215,"TRUE","Very important","30",10,"YES",2,3,"0","NO",,"NO",,,"Good","10 hours or more a week","11 to 20 hours a week",6,"0 times","NO",41,1315,,13,"High school diploma (Regular 12 year program)",-4995,1,0,1,34.225,41000,,71,
"0",0,"Vanilla","STRONGLY AGREE","No",,"No",,"Black or African American",26,38288,18500,12,12,12,12,"Black","Some of the time",28,"Northeast","Citizen, born in the U.S.",11750,46,4,2,"Never married, not cohabiting","Never-married","In CBSA, not in central city",4,0,"Baptist","NO",,,,"YES",145,"TRUE","Very important",,,"NO",,,,"NO",,"NO",,2,"Good","1 to 3 hours a week","3 to 10 hours a week",5,"0 times","YES",1,35,,12,"High school diploma (Regular 12 year program)",,1,0,1,-.004,,,60,
"0",0,"None of these","STRONGLY AGREE","No",,"No",,"Black or African American",,38288,18500,12,12,12,12,"Black","None of the time",27,"South","Citizen, born in the U.S.",,,2,1,"Married, spouse present","Married","In CBSA, not in central city",2,0,"Baptist","NO",,"YES",,"YES",128,"FALSE","Somewhat important",,,"YES",4,,"0","NO",,"NO",,,"Good","4 to 6 hours a week","3 to 10 hours a week",6,"0 times","YES","0: weeks","0",2002,12,"High school diploma (Regular 12 year program)",,0,1,1,-.004,,,61,0
1,0,"Butter Pecan","AGREE","No",,"No",,"Black or African American",34,,500,,12,,12,"Black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,"High school diploma (Regular 12 year program)",,0,0,0,10.071,,,,
"0",0,"Chocolate","AGREE","No",,"No",,"Black or African American",35,,500,,12,,12,"Black","None of the time",28,"Northeast","Citizen, born in the U.S.",8750,27,5,3,"Never married, not cohabiting","Never-married","In CBSA, not in central city",5,0,"Baptist","NO",,,,"YES",140,"FALSE","Very important","30",8,"YES",2,2,"0","NO",,"NO",,4,"Good","Less than 1 hour a week","3 to 10 hours a week",8,"0 times","NO","0: weeks","0",,11,"None",,1,0,1,28.494,,,65,
8,32,"Vanilla",,"No",,"No",,"Black or African American",28,,,16,16,16,,"Black","None of the time",31,"South","Citizen, born in the U.S.","0","0",0,0,"Never married, not cohabiting","Never-married","In CBSA, in central city",0,1,"None, no religion - personal philosophy","NO",,,,"YES",185,"TRUE","Very important",,,"NO",,,,"NO",,"NO",,,"Very good","4 to 6 hours a week","3 to 10 hours a week",7,"0 times","NO",11,165,,14,"GED",55000,1,0,0,-.004,,,68,
"0",0,"None of these","STRONGLY AGREE","No",,"No",,"Black or African American",38,,1850,12,12,,12,"Black","None of the time",27,"South","Citizen, born in the U.S.",75000,513,0,0,"Never married, cohabiting","Never-married","In CBSA, not in central city",,,"Baptist","YES",,,,"YES",166,"TRUE","Very important","0",,"YES","0",,,"NO",,"NO",,0,"Good","10 hours or more a week","11 to 20 hours a week",6,"0 times","YES","0: weeks","0",,13,"High school diploma (Regular 12 year program)",,1,0,1,43.345,,,64,0
1,0,"Butter Pecan","STRONGLY AGREE","No",,"No",,"Black or African American",20,5088,-500,12,12,,12,"Black","Some of the time",28,"Northeast","Citizen, born in the U.S.",30000,264,0,0,"Never married, not cohabiting","Never-married","In CBSA, not in central city",,,"Christian Church","YES",30000,,,"NO",130,"TRUE","Very important","30",5,"YES",10,3,2,"NO",,"NO",,3,"Good","4 to 6 hours a week","3 to 10 hours a week",5,"2 or 3 times","NO",42,1680,,9,"GED",,1,0,1,-.005,30000,,66,
"0",0,"Chocolate",,"No",,"No",,"Black or African American",32,,,12,12,12,12,"Black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,"GED",,1,0,0,18.174,,,,
"0",0,"Chocolate",,"No",,"Yes",13,"White",24,,,,11,,11,"Hispanic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,10,"GED",,1,1,0,39.243,,,,
"0",0,"Vanilla",,"No",,"Yes",15,"Something else? (SPECIFY)",40,18028,3744,12,10,12,10,"Hispanic","Some of the time",30,"Northeast","Citizen, born in the U.S.",29989,112,2,1,"Never married, cohabiting","Never-married","In CBSA, not in central city",2,0,"None, no religion - personal philosophy","YES",4000,"YES",15000,"YES",285,"FALSE","Somewhat important",,,"YES",1,1,"0","NO",,"NO",,2,"Fair","10 hours or more a week","3 to 10 hours a week",6,"0 times","YES",37,1665,,16,"Bachelor's degree (BA, BS)",,1,0,1,23.616,4000,15000,67,0
"0",0,"Chocolate","AGREE","No",,"No",,"Something else? (SPECIFY)",30,612,501,10,9,10,9,"Hispanic","None of the time",28,"Northeast","Citizen, born in the U.S.",86139,389,2,2,"Never married, cohabiting","Never-married","In CBSA, not in central city",2,0,"Roman Catholic","YES",42000,"YES",20000,"YES",175,"FALSE","Somewhat important",,,"YES",3,3,"0","NO",,"NO",,,"Excellent","Less than 1 hour a week","Less than 2 hours per week",6,"0 times","NO",48,2256,,12,"High school diploma (Regular 12 year program)",,2,0,0,19.131,42000,20000,68,0
